Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160,Var161,Var162,Var163,Var164,Var165,Var166,Var167,Var168,Var169,Var170,Var171,Var172,Var173,Var174,Var175,Var176,Var177,Var178,Var179,Var180,Var181,Var182,Var183,Var184,Var185,Var186,Var187,Var188,Var189,Var190,Var191,Var192,Var193,Var194,Var195,Var196,Var197,Var198,Var199,Var200,Var201,Var202,Var203,Var204,Var205,Var206,Var207,Var208,Var209,Var210,Var211,Var212,Var213,Var214,Var215,Var216,Var217,Var218,Var219,Var220,Var221,Var222,Var223,Var224,Var225,Var226,Var227,Var228,Var229,Var230,y
,0.0,0.0,,,,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,16.0,,,4.433241,,0.0,,,,,,,,,0.0,,,,,6,,10.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,-1304544.0,0.0,0.0,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,240.42,,,,1PnOj1KVEH,RO12,,taul,1K8T,0Y9G,VmNEJYN,nRUQHR_cJj,,,ZIEU,9_Y1,jdbz,VpdQ,,DHn_WUyBhW_whjA88g9bvA64_,kIsH,,uKAI,L84s,CrNX,,,,mAjBsvI,sJvZ,UYBR,AU8pNoi,lHHK5zQ,d0EEeJi,KuksZx6,LM8l689qOp,4n2X,,kwS7,02N6s8f,F2FyR07IdsN7I,,,0
,,,,,1988.0,7.0,,,,,,4104.0,,,,,,,,108.0,135.0,,10.0,48.0,,,995.76,,,,,,,0.0,,,749010.0,,,,,,0.0,,,,,,,,,,,,,6.050203,,,,,,,,27.0,,,,,,,3.0,92,56.0,,2361656.0,,0.0,,,28547.64,,0.0,,10.0,,,,,,,,,402528.0,,,,,,,,,,,,,,,40.0,,,32.0,-146911.6,,,,,,440.0,,,,12.0,,9729.0,4.0,,,,,,0.0,6570750.0,1347644.0,,,,,,2980.0,,,0.0,45.0,,,,,26187.0,,,,9647000.0,,,,,,,20.0,,,22446.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,DHerjIKQ76,RO12,SEuy,taul,1K8T,pGTb,BMnJ89M,y2LIM01bE1,V8rRhMn,smXZ,31ev,9_Y1,7WNq,09_Q,sYC_,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,77W13CE,,beK4AFX,FfTq,UYBR,FzaX,8d5YWu3,oslk,sXbT3Cb,LM8l689qOp,,xG3x,WqMG,RAYp,F2FyR07IdsN7I,mj86,,0
,,,,,1960.0,7.0,,,,,,20.0,,,,,,,,400.0,500.0,,16.0,200.0,,,166.56,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,4.002136,,,,,,,,9.0,,,,,,,3.0,58,14.0,,325272.0,,0.0,,,4058.91,,5.0,,40.0,,,,,,,,,65478.0,,,,,,,,,,,,,,,152.0,,,192.0,-3974.572,,,,,,1465.0,,,,0.0,,4599.0,4.0,,,,,,0.0,568165.0,110422.0,,,,,,75.0,,,0.0,9.0,,,,,88648.0,,,,1048184.0,,,,,,,60.0,,,296208.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,306.0,,,GcUBcmz45j,RO12,SEuy,taul,1K8T,0WHw,kJ1ERUT,EXpWEXgaYWQf4,6QIR7OD,smXZ,sGGa,9_Y1,EwzD,,haYg,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,leSl,,BXnvVaV,,XTbWNnD,91pY,UYBR,FzaX,MMTJrCp,QKW8DRm,Rkj9jvX,LM8l689qOp,,kG3k,Qcbd,vJ_w8kB,WfJ2BB2SFSqauljlfOB,am7c,,0
,,,,,1351.0,14.0,,,,,,668.0,,,,,,,,200.0,250.0,,12.0,104.0,,,133.12,,,,,,,0.0,,,11760.0,,,,,,0.0,,,,,,,,,,,,,1.194617,,,,,,,,18.0,,,,,,,6.0,52,14.0,,61528.0,,0.0,,,2739.531,,5.0,,24.0,,,,,,,,,32229.0,,,,,,,,,,,,,,,72.0,,,64.0,1498.0,,,,,,660.0,,,,18.0,,26892.0,,,,,,,0.0,41150.0,38652.0,,,,,,2580.0,,,0.0,0.0,,,,,17115.0,,,,214372.0,,,,,,,26.0,,,76752.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,64nWq69R_D,RO12,,taul,1K8T,ssAy,dC0yukm,Yi49a6G,8DWuNGW,,RGeB,9_Y1,Px52,,IYzP,DHn_WUyBhW_whjA88g9bvA64_,kIsH,,uKAI,L84s,CrNX,,M_FTJLE,,7WwCSJk,MJOa,cJvF,FzaX,Ox8T_66,d0EEeJi,mWotG7k,LM8l689qOp,,ELof,PM2D,nIGXDli,F2FyR07IdsN7I,,,0
,,,,,903.0,14.0,,,,,,3696.0,,,,,,,,168.0,210.0,,4.0,56.0,,,286.96,,,,,,,0.0,,,5162196.0,,,,,,0.0,,,,,,,,,,,,,3.233711,,,,,,,,18.0,,,,,,,6.0,70,238.0,,136040.0,,0.0,,,157554.9,,25.0,,10.0,,,,,,,,,260817.0,,,,,,,,,,,,,,,48.0,,,16.0,19122.84,,,,,,570.0,,,,72.0,,16776.0,,,,,,,0.0,2390495.0,862522.0,,,,,,16020.0,,,0.0,9.0,,,,,658427.0,,,,9763640.0,,,,,,,22.0,,,1549032.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,168.0,,,dTGmfo8zhV,RO12,,taul,1K8T,ssAy,1ucchDb,ZIX6Y9cVy5,_GpYMVS,,1RFo,9_Y1,Ew1Q,09_Q,43pnToF,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,8Yqmwf0,,mAjbk_S,I6L1,cJvF,FzaX,LWnfSEp,oslk,CqZz20V,jySVZNlOJy,,ELof,wX53,RAYp,F2FyR07IdsN7I,,,1
,,,,,1092.0,7.0,,,,,,820.0,,,,,,,,168.0,210.0,,8.0,144.0,,,166.56,,,,,,,0.0,,,518400.0,,,,,,0.0,,,,,,,,,,,,,5.211066,,,,,,,,9.0,,,,,,,,198,7.0,,1760584.0,,0.0,,,58692.0,,10.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,56.0,-1154048.0,,,,,,770.0,,,,6.0,,92421.0,-20.0,,,,,,0.0,1095035.0,700910.0,,,,,,5.0,,,0.0,18.0,,,,,902587.0,,,,4138840.0,,,,,,,22.0,,,533214.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,cFHt0GoOh3,2Knk1KF,SEuy,taul,1K8T,lK27,fhk21Ss,o5WT5gy7iu,wrMCt1r,smXZ,bWuP,9_Y1,t_4G,VpdQ,y6dw,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,Mtgm,_5OXC8MSLt,,d_2HGBE,,LxWhDOK,luKx,UYBR,FzaX,4UxGlow,oslk,catzS2D,LM8l689qOp,,xG3x,Qu4f,ZI9m,iyHGyLCEkQ,,,0
,,,,,1862.0,7.0,,,,,,676.0,,,,,,,,396.0,495.0,,8.0,184.0,,,166.56,,,,,,,0.0,,,4320.0,,,,,,0.0,,,,,,,,,,,,,2.242683,,,,,,,,9.0,,,,,,,3.0,204,154.0,,454864.0,,0.0,,,6696.66,,0.0,,26.0,,,,,,,,,150819.0,,,,,,,,,,,,,,,120.0,,,144.0,-34349.28,,,,,,1605.0,,,,18.0,,9180.0,4.0,,,,,,0.0,321725.0,84054.0,,,,,,375.0,,,0.0,36.0,,,,,48440.0,,,,746984.0,,,,,,,84.0,,,136776.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,m9SrEy7Rm6,ByQdnLRlFnny2k4AJzG,,CiJDdr4TQ0rGERIS,1K8T,lK27,fhk21Ss,Iibp4Nm3uQ,04teIe3,,cLRr,9_Y1,X8zP,09_Q,y6dw,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,iwn6,,W4FQK5c,,LQcSaAj,3xIr,cJvF,FzaX,4UxGlow,QKW8DRm,catzS2D,LM8l689qOp,,ELof,Aoh3,ZI9m,NoEd,mj86,,0
,,,,,980.0,7.0,,,,,,384.0,,,,,,,,44.0,55.0,,2.0,8.0,,,846.72,,,,,,,0.0,,,5263902.0,,,,,,0.0,,,,,,,,,,,,,6.74514,,,,,,,,9.0,,,,,,,3.0,72,0.0,,4256512.0,,0.0,,,180342.6,,0.0,,0.0,,,,,,,,,185043.0,,,,,,,,,,,,,,,16.0,,,16.0,-49018.0,,,,,,410.0,,,,30.0,,1773.0,,,,,,,0.0,5373750.0,104508.0,,,,,,455.0,,,0.0,9.0,,,,,2177910.0,,,,10145520.0,,,,,,,6.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,Y3tqrQKzJV,RO12,,taul,1K8T,487l,qMlnKvq,wmPTCOK,78AryY_,,hAK3,9_Y1,15m3,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,7lyQmg6,,mAjbk_S,eFiH,UYBR,FzaX,U8I9Iah,oslk,5i2a5gA,LM8l689qOp,,ELof,FSa2,RAYp,F2FyR07IdsN7I,,,1
,,,,,182.0,7.0,,,,,,20.0,,,,,,,,40.0,50.0,,2.0,8.0,,,166.56,,,,,,,0.0,,,5940.0,,,,,,0.0,,,,,,,,,,,,,0.5872677,,,,,,,,9.0,,,,,,,,54,7.0,,25568.0,,0.0,,,5484.6,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,24.0,7958.44,,,,,,90.0,,,,6.0,,128106.0,30.0,,,,,,0.0,5190.0,10774.0,,,,,,2575.0,,,0.0,0.0,,,,,665.0,,,,42824.0,,,,,,,8.0,,,570.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,8Iqt0G8rTN,RO12,,taul,1K8T,PGNs,mMEMUDL,KyxX4chnKM,c1CKlpG,,7J8q,9_Y1,e7QV,09_Q,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,Gu5fU7t,,mAjbk_S,C3Hc,cJvF,FzaX,TIB8hdx,oslk,u4_Rusu,LM8l689qOp,,ELof,fKCe,RAYp,F2FyR07IdsN7I,am7c,,0
,,,,,791.0,7.0,,,,,,1492.0,,,,,,,,124.0,155.0,,0.0,152.0,,,186.64,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,4.135227,,,,,,,,9.0,,,,,,,,78,434.0,,0.0,,0.0,,,226976.4,,5.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,0.0,228166.8,,,,,,480.0,,,,0.0,,7857.0,30.0,,,,,,0.0,1074070.0,3283200.0,,,,,,755.0,,,0.0,18.0,,,,,0.0,,,,10317720.0,,,,,,,6.0,,,3819714.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,270.0,,,52Iq9ayE15,LrdVolaSGUfkVeWC,,taul,1K8T,LZs_,awTXkK6,ARv18uU,UBKVWK8,,uHTQ,9_Y1,000J,VpdQ,wMei,me75fM6ugJ,kIsH,,uKAI,L84s,h0lfDKh52u4GP,,_GDwoeV,,ORM0Mzs,0ipd,cJvF,FzaX,stplI5k,oslk,YE7WDFK,LM8l689qOp,,ELof,7P5s,RAYp,R4y5gQQWY8OodqDV,mj86,,0
,,,,,1792.0,7.0,,,,,,36.0,,,,,,,,140.0,175.0,,0.0,32.0,,,220.08,,,,,,,0.0,,,183306.0,,,,,,0.0,,,,,,,,,,,,,2.93997,,,,,,,,18.0,,,,,,,3.0,174,0.0,,340960.0,,0.0,,,12910.02,,50.0,,2.0,,,,,,,,,7491.0,,,,,,,,,,,,,,,80.0,,,88.0,108068.0,,,,,,530.0,,,,36.0,,648.0,,,,,,,0.0,70430.0,38106.0,,,,,,1750.0,,,0.0,18.0,,,,,0.0,,,,828204.0,,,,,,,6.0,,,51648.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,_v2TmBftjz,g62hiBSaKg,SEuy,taul,1K8T,EWYi,fhk21Ss,4hMlgkf58mhwh,SNyLLZc,smXZ,Kgwb,9_Y1,4N0K,VpdQ,y6dw,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,6Ajbx58,,Cw0FJCi,,OFqDxVQ,lvFk,UYBR,FzaX,4UxGlow,QKW8DRm,catzS2D,LM8l689qOp,,xG3x,Qu4f,ZI9m,ib5G6X1eUxUn6,mj86,,0
,,,,,3059.0,14.0,,,,,,196.0,,,,,,,,440.0,550.0,,20.0,248.0,,,133.12,,,,,,,0.0,,,2190.0,,,,,,0.0,,,,,,,,,,,,,5.650715,,,,,,,,18.0,,,,,,,3.0,112,35.0,,623704.0,,0.0,,,15645.87,,15.0,,26.0,,,,,,,,,8001.0,,,,,,,,,,,,,,,168.0,,,176.0,-1606772.0,,,,,,1645.0,,,,12.0,,100035.0,-18.0,,,,,,0.0,402515.0,341520.0,,,,,,555.0,,,0.0,9.0,,,,,161889.0,,,,1489936.0,,,,,,,78.0,,,215592.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,372.0,,,oBXTmBtFkL,2Knk1KF,SEuy,taul,1K8T,487l,47WdmQ4,Tg7jjBB,ueBpoWh,smXZ,HYGG,9_Y1,47ra,VpdQ,6JmL,me75fM6ugJ,kIsH,,uKAI,Mtgm,XfqtO3UdzaXh_,,vLYLYfF,,11p4mKe,9M2M,UYBR,FzaX,w97ARL_,oslk,hqk7qqc,LM8l689qOp,,xG3x,rgKb,RAYp,55YFVY9,mj86,,0
,,,,,2821.0,21.0,,,,,,568.0,,,,,,,,388.0,485.0,,12.0,376.0,,,233.44,,,,,,,0.0,,,21888.0,,,,,,0.0,,,,,,,,,,,,,3.92288,,,,,,,,27.0,,,,,,,3.0,154,21.0,,606280.0,,0.0,,,5781.33,,5.0,,20.0,,,,,,,,,0.0,,,,,,,,,,,,,,,128.0,,,200.0,-64659.2,,,,,,1235.0,,,,30.0,,342.0,26.0,,,,,,0.0,68800.0,111808.0,,,,,,230.0,,,0.0,18.0,,,,,113505.0,,,,728388.0,,,,,,,18.0,,,183438.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,162.0,,,IXSgUHShse,2Knk1KF,SEuy,taul,1K8T,PGNs,fhk21Ss,77iJmpaB0e,Hf7xq9l,smXZ,vvGC,9_Y1,RVjC,VpdQ,lVqb,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,PzvGdfF,,XTbPUYD,TgHo,UYBR,AU8_WTd,4UxGlow,oslk,catzS2D,jySVZNlOJy,,kG3k,FSa2,ZI9m,TCU50_Yjmm6GIBZ0lL_,,,0
,,,,,1267.0,7.0,,,,,,3852.0,,,,,,,,96.0,120.0,,0.0,48.0,,,253.52,,,,,,,0.0,,,4578438.0,,,,,,0.0,,,,,,,,,,,,,3.750481,,,,,,,,9.0,,,,,,,,56,14.0,,4829272.0,,0.0,,,152747.1,,5.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,32.0,7896.56,,,,,,475.0,,,,54.0,,22464.0,-22.0,,,,,,0.0,2132075.0,1017114.0,,,,,,1600.0,,,0.0,18.0,,,,,0.0,,,,10217160.0,,,,,,,8.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,m9SvyxLkBI,RO12,,taul,1K8T,UpNf,OfJo7aV,9xAFApr,FLXBlUd,,sGbZ,9_Y1,_r21,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,DF5NJU2,,mAjbk_S,bzFg,cJvF,FzaX,Nr9j9cC,oslk,TBXQ5_S,LM8l689qOp,,ELof,xb3V,RAYp,F2FyR07IdsN7I,,,0
,0.0,0.0,,,,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,0.0,,,1.229652,,,,,,,,,,,0.0,,,,,6,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-945844.0,0.0,,,,,,,,0.0,,,,-20.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,18.84,,,,E3dr4RQxul,RO12,,taul,1K8T,kNzO,eIf4RJE,Vxu_jOIy4u,,,i4KB,9_Y1,z5Ry,sJzTlal,,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,mAj3FSW,r7yD,UYBR,,JgwYjZW,oslk,hrE2qo0,,,,FSa2,RAYp,F2FyR07IdsN7I,,,0
,,,,,3850.0,7.0,,,,,,164.0,,,,,,,,428.0,535.0,,6.0,208.0,,,256.08,,,,,,,0.0,,,4993824.0,,,,,,0.0,,,,,,,,,,,,,3.325785,,,,,,,,9.0,,,,,,,,148,7.0,,3918176.0,,0.0,,,9604.14,,25.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,88.0,25917.44,,,,,,1120.0,,,,156.0,,2043.0,,,,,,,0.0,2946290.0,364320.0,,,,,,805.0,,,0.0,27.0,,,,,202699.0,,,,9342640.0,,,,,,,62.0,,,361656.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,288.0,,,9hRmfo875g,2Knk1KF,,taul,1K8T,JLbT,Ez24sPt,y4g9XoZ,feRTU09,,oEPm,9_Y1,Z5OU,VpdQ,hzlB,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,t7IdrMe,,XTbPUYD,ayOz,cJvF,FzaX,fxJKu_a,oslk,WfsnCxK,LM8l689qOp,,ELof,Qu4f,RAYp,55YFVY9,am7c,,0
,,,,,791.0,14.0,,,,,,5628.0,,,,,,,,128.0,160.0,,0.0,24.0,,,300.32,,,,,,,5.0,,,8760780.0,,,,,,0.0,,,,,,,,,,,,,1.615253,,,,,,,,27.0,,,,,,,6.0,188,238.0,,266312.0,,0.0,,,151289.7,,35.0,,0.0,,,,,,,,,664377.0,,,,,,,,,,,,,,,24.0,,,8.0,56663.6,,,,,,525.0,,,,102.0,,277299.0,-26.0,,,,,,8.0,565815.0,397298.0,,,,,,22825.0,,,0.0,27.0,,,,,0.0,,,,9565400.0,,,,,,,8.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,9hRmfo875g,g62hiBSaKg,,taul,1K8T,TyGl,fhk21Ss,767sa0XN9l,5HP29k2,,TKQr,9_Y1,wGwL,09_Q,y6dw,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,leSl,,xdkiITa,,IoIW9OW,sev_,UYBR,FzaX,4UxGlow,QKW8DRm,catzS2D,M_8D,,ELof,wX53,ZI9m,ib5G6X1eUxUn6,am7c,,0
,,,,,2996.0,0.0,,,,,,0.0,,,,,,,,628.0,785.0,,14.0,216.0,,,297.44,,,,,,,0.0,,,5244870.0,,,,,,0.0,,,,,,,,,,,,,1.63683,,,,,,,,9.0,,,,,,,3.0,28,0.0,,3207344.0,,0.0,,,42097.2,,60.0,,14.0,,,,,,,,,3921.0,,,,,,,,,,,,,,,184.0,,,184.0,197140.0,,,,,,2815.0,,,,222.0,,0.0,,,,,,,0.0,3915235.0,532112.0,,,,,,0.0,,,0.0,9.0,,,,,333165.0,,,,10666360.0,,,,,,,102.0,,,381534.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,dRarjIK12c,RO12,,taul,1K8T,pGTb,WBE7_nh,0ZlStaN,,,oNgF,9_Y1,7WNq,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kZJtVhC,0ml8,cJvF,FzaX,Nh_lI5k,oslk,MKErUdI,LM8l689qOp,,,WqMG,RAYp,F2FyR07IdsN7I,,,1
,,,,,630.0,7.0,,,,,,292.0,,,,,,,,132.0,165.0,,0.0,32.0,,,253.52,,,,,,,0.0,,,4316910.0,,,,,,0.0,,,,,,,,,,,,,0.8807948,,,,,,,,9.0,,,,,,,3.0,40,266.0,,1315400.0,,0.0,,,196758.0,,25.0,,0.0,,,,,,,,,21354.0,,,,,,,,,,,,,,,24.0,,,24.0,208951.2,,,,,,460.0,,,,72.0,,22311.0,,,,,,,0.0,2665810.0,528922.0,,,,,,115.0,,,0.0,9.0,,,,,0.0,,,,7995160.0,,,,,,,18.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,396.0,,,v0Nt0Go8Lb,RO12,,taul,1K8T,0Xwj,vL0nV76,77iJmpaB0e,,,0V3_,HLqf,MGOA,09_Q,zm5i,me75fM6ugJ,sBgB,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,gqAA,UYBR,FzaX,TPHfrxM,oslk,D7cED8N,LM8l689qOp,,,Qu4f,RAYp,F2FyR07IdsN7I,,,0
,,,,,301.0,0.0,,,,,,0.0,,,,,,,,44.0,55.0,,0.0,16.0,,,287.36,,,,,,,0.0,,,6327420.0,,,,,,0.0,,,,,,,,,,,,,1.650716,,,,,,,,9.0,,,,,,,3.0,22,0.0,,7056.0,,0.0,,,225751.2,,0.0,,2.0,,,,,,,,,32688.0,,,,,,,,,,,,,,,40.0,,,40.0,-69539.2,,,,,,440.0,,,,18.0,,0.0,-30.0,,,,,,0.0,0.0,1794324.0,,,,,,0.0,,,0.0,9.0,,,,,0.0,,,,8220200.0,,,,,,,0.0,,,614586.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,FoxgUHSK8h,RO12,,taul,1K8T,JLbT,NxdYjTW,s7ViSlH,,,SYvw,9_Y1,mTeA,,zm5i,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,7WwuNea,ezfD,UYBR,FzaX,cS20nTz,oslk,gsLqI2t,LM8l689qOp,,,FSa2,RAYp,F2FyR07IdsN7I,,,0
,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,2.573809,,,,,,,,,,,,,,,,8,,,,,,,,,3.0,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,-2514988.0,,,,0.0,,,,,,,0.0,,4.0,,,,,,,,,19.25,,,0.0,,,,,,,0.0,,,,,0.0,,6.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,AhzOj17IEC,RO12,,taul,1K8T,aD1X,au1nqNs,7bN0,,,8dZL,9_Y1,zfpA,VpdQ,,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kZJtVhC,L0J1,cJvF,FzaX,_PxA1m8,oslk,vUcOEra,LM8l689qOp,,,7aLG,RAYp,F2FyR07IdsN7I,,,0
,,,,,1099.0,7.0,,,,,,472.0,,,,,,,,136.0,170.0,,4.0,80.0,,,166.56,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.1318094,,,,,,,,18.0,,,,,,,,148,210.0,,462112.0,,0.0,,,18847.2,,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,56.0,62916.8,,,,,,675.0,,,,0.0,,7101.0,30.0,,,,,,0.0,656805.0,171636.0,,,,,,155.0,,,0.0,9.0,,,,,335524.0,,,,1192708.0,,,,,,,30.0,,,139404.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,240.0,,,GcUt0G8rTN,2Knk1KF,,taul,1K8T,EPHy,tsKMUDL,V6XUlxabJ4VaD,qHmMphT,,lPZt,9_Y1,k13i,VpdQ,wMei,me75fM6ugJ,kIsH,,uKAI,L84s,h0lfDKh52u4GP,,2z5Yibh,,IoI4mKe,nqi7,cJvF,FzaX,lbr8hdx,oslk,eiyRusu,LM8l689qOp,,ELof,fKCe,RAYp,55YFVY9,am7c,,0
,,,,,966.0,7.0,,,,,,56.0,,,,,,,,160.0,200.0,,0.0,48.0,,,200.0,,,,,,,0.0,,,6641040.0,,,,,,0.0,,,,,,,,,,,,,6.600299,,,,,,,,9.0,,,,,,,,58,0.0,,1897040.0,,0.0,,,190930.5,,15.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,24.0,10074.72,,,,,,810.0,,,,96.0,,29025.0,,,,,,,0.0,2302515.0,834360.0,,,,,,845.0,,,0.0,0.0,,,,,0.0,,,,10442560.0,,,,,,,18.0,,,821898.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,288.0,,,1KSqrQK2Mx,RO12,,taul,1K8T,AnrR,zg_pBTu,M2FFY3ZnA2StIfFj,EYe_cPx,,JYf9,9_Y1,15m3,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,1f5TDJY,,kZJtVhC,B_bO,cJvF,FzaX,bZhDGHt,oslk,IWyDN1n,LM8l689qOp,,ELof,FSa2,RAYp,F2FyR07IdsN7I,mj86,,0
,,,,,1015.0,7.0,,,,,,308.0,,,,,,,,180.0,225.0,,0.0,112.0,,,233.44,,,,,,,0.0,,,4252626.0,,,,,,0.0,,,,,,,,,,,,,3.015381,,,,,,,,36.0,,,,,,,3.0,150,0.0,,2545552.0,,0.0,,,131781.3,,25.0,,0.0,,,,,,,,,9189.0,,,,,,,,,,,,,,,40.0,,,40.0,127037.6,,,,,,590.0,,,,54.0,,14490.0,,,,,,,0.0,3622800.0,1008972.0,,,,,,400.0,,,0.0,45.0,,,,,0.0,,,,10608080.0,,,,,,,24.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,228.0,,,1KSr4RK2Mx,2Knk1KF,SEuy,taul,1K8T,TyGl,0v27GMk,GHfL3MpXAX,N92tsF3,smXZ,gKgo,9_Y1,DtNL,VpdQ,hAFG,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,yL6J7lG,,XTbPUYD,ipbN,UYBR,FzaX,YBh0nTz,oslk,J_tzF_Q,LM8l689qOp,,kG3k,FSa2,RAYp,55YFVY9,am7c,,0
